,Path42,Path24,Path45,Path66
0,0.0,5.217415169502642,0.0,0.0
1,0.0,17.058815888662085,0.0,0.0
2,0.0,18.824914700517617,0.0,0.0
3,0.0,17.279689509254993,0.0,0.0
4,0.0,18.231623944063625,0.0,0.0
5,0.0,16.689950107995884,0.0,0.0
6,0.0,13.821263498951211,0.0,0.0
7,0.0,13.316853814105448,0.0,0.0
8,0.0,10.88857767418909,0.0,0.0
9,0.0,6.562656021239339,0.0,0.0
10,0.0,12.329810021553588,0.0,0.0
11,0.0,13.331518967225524,0.0,0.0
12,0.0,14.842969258713465,0.0,0.0
13,0.0,13.215081724248604,0.0,0.0
14,0.0,5.9138117024190064,0.0,0.0
15,0.0,1.7003264254703232,0.0,0.0
16,0.0,1.6781051933645348,0.0,0.0
17,0.0,0.9799319222266264,0.0,0.0
18,0.0,10.574377617090475,0.0,0.0
19,0.0,8.320755798913531,0.0,0.0
20,0.0,9.34068433835239,0.0,0.0
21,0.0,11.497868041731685,0.0,0.0
22,0.0,8.01366539447157,0.0,0.0
23,0.0,5.22274798751737,0.0,0.0
24,0.0,25.062368972093417,0.0,0.0
25,0.0,33.44855469454721,0.0,0.0
26,0.0,36.9052015524806,0.0,0.0
27,0.0,38.20592471865969,0.0,0.0
28,0.0,27.29752389221248,0.0,0.0
29,0.0,29.38276878605484,0.0,0.0
30,0.0,26.027004710656506,0.0,0.0
31,0.0,26.820980888961053,0.0,0.0
32,0.0,22.173067671070655,0.0,0.0
33,0.0,32.51792438791139,0.0,0.0
34,0.0,55.93626678068245,0.0,0.0
35,0.0,16.127305059453228,0.0,0.0
36,0.0,15.304707701576017,0.0,0.0
37,0.0,15.597587812397531,0.0,0.0
38,0.0,18.608668433521217,0.0,0.0
39,0.0,28.26545863580494,0.0,0.0
40,0.0,14.446680113041745,0.0,0.0
41,0.0,10.636070948725319,0.0,0.0
42,0.0,37.34770897348669,0.0,0.0
43,0.0,13.626981640197013,0.0,0.0
44,0.0,22.74081200745478,0.0,0.0
45,0.0,17.476086103262226,0.0,0.0
46,0.0,20.188263862213393,0.0,0.0
47,0.0,31.618713561725045,0.0,0.0
48,0.0,49.316232032043956,0.0,0.0
49,0.0,76.11489819816806,0.0,0.0
50,0.0,64.08823317100112,0.0,0.0
51,0.0,66.00108899869937,0.0,0.0
52,0.0,52.388575811291915,0.0,0.0
53,0.0,52.36380231253105,0.0,0.0
54,0.0,37.448388184737034,0.0,0.0
55,0.0,38.69271161074447,0.0,0.0
56,0.0,16.997686184726497,0.0,0.0
57,0.0,24.84824864165253,0.0,0.0
58,0.0,74.05882922413196,0.0,0.0
59,0.0,14.787232042034432,0.0,0.0
60,0.0,8.256116244005359,0.0,0.0
61,0.0,8.366270133999835,0.0,0.0
62,0.0,14.469559118911917,0.0,0.0
63,0.0,30.4136469214195,0.0,0.0
64,0.0,32.62551652896524,0.0,0.0
65,0.0,27.607974477763225,0.0,0.0
66,0.0,61.884386051255795,0.0,0.0
67,0.0,24.269851161989607,0.0,0.0
68,0.0,16.301271476389353,0.0,0.0
69,0.0,24.025273907768465,0.0,0.0
70,0.0,26.777758253985837,0.0,0.0
71,0.0,31.494308193989543,0.0,0.0
72,0.0,49.69671259655913,0.0,0.0
73,0.0,34.825578137913865,0.0,0.0
74,0.0,22.711808211683177,0.0,0.0
75,0.0,27.725125907835913,0.0,0.0
76,0.0,21.909517277020218,0.0,0.0
77,0.0,15.316338652141507,0.0,0.0
78,0.0,34.54681915642706,0.0,0.0
79,0.0,10.02173557594794,0.0,0.0
80,0.0,12.405012010202826,0.0,0.0
81,0.0,33.32023020178241,0.0,0.0
82,0.0,44.36686251691566,0.0,0.0
83,0.0,17.80540013669234,0.0,0.0
84,0.0,11.417204538231399,0.0,0.0
85,0.0,17.830063088468513,0.0,0.0
86,0.0,12.518772642547184,0.0,0.0
87,0.0,27.272703619408915,0.0,0.0
88,0.0,12.01882332732029,0.0,0.0
89,0.0,33.878147767343584,0.0,0.0
90,0.0,26.009234731858747,0.0,0.0
91,0.0,21.114091136085115,0.0,0.0
92,0.0,25.239024422038092,0.0,0.0
93,0.0,27.1446640335922,0.0,0.0
94,0.0,42.45632824828357,0.0,0.0
95,0.0,44.6809515518063,0.0,0.0
96,0.0,11.604854345747118,0.0,0.0
97,0.0,29.59886313118188,0.0,0.0
98,0.0,19.505792852308893,0.0,0.0
99,0.0,16.48743632582859,0.0,0.0
100,0.0,13.700814411758218,0.0,0.0
101,0.0,8.39636682951386,0.0,0.0
102,0.0,13.294453739454447,0.0,0.0
103,0.0,7.762988755059162,0.0,0.0
104,0.0,12.096626050089423,0.0,0.0
105,0.0,17.92091505502102,0.0,0.0
106,0.0,22.211594466614454,0.0,0.0
107,0.0,6.559455863719949,0.0,0.0
108,0.0,9.17241101237509,0.0,0.0
109,0.0,7.734028432393428,0.0,0.0
110,0.0,20.948859560046262,0.0,0.0
111,0.0,16.126275707910796,0.0,0.0
112,0.0,6.500860328211759,0.0,0.0
113,0.0,11.437576576885107,0.0,0.0
114,0.0,15.084619367484049,0.0,0.0
115,0.0,13.740242616340723,0.0,0.0
116,0.0,18.762795655245295,0.0,0.0
117,0.0,12.523603901891121,0.0,0.0
118,0.0,25.981411076923543,0.0,0.0
119,0.0,32.150180012932196,0.0,0.0
120,0.0,44.51594999447775,0.0,0.0
121,0.0,52.6378774064376,0.0,0.0
122,0.0,57.901580545234886,0.0,0.0
123,0.0,60.63126674501876,0.0,0.0
124,0.0,41.356450511514645,0.0,0.0
125,0.0,52.136313921157466,0.0,0.0
126,0.0,42.384479347813986,0.0,0.0
127,0.0,37.55663467888411,0.0,0.0
128,0.0,6.3698166595054495,0.0,0.0
129,0.0,34.55296831652897,0.0,0.0
130,0.0,63.233049594610904,0.0,0.0
131,0.0,13.164357324622848,0.0,0.0
132,0.0,17.81684959950367,0.0,0.0
133,0.0,23.697204708665716,0.0,0.0
134,0.0,34.79246888830602,0.0,0.0
135,0.0,28.531503963816636,0.0,0.0
136,0.0,18.302498006552323,0.0,0.0
137,0.0,41.19749182433955,0.0,0.0
138,0.0,48.31126650524977,0.0,0.0
139,0.0,26.985128289489182,0.0,0.0
140,0.0,29.461426267981977,0.0,0.0
141,0.0,25.254494553033073,0.0,0.0
142,0.0,30.416534199116974,0.0,0.0
143,0.0,38.53944093190256,0.0,0.0
144,0.0,59.081135766035246,0.0,0.0
145,0.0,74.49231510919314,0.0,0.0
146,0.0,62.244612085161364,0.0,0.0
147,0.0,66.82379869169513,0.0,0.0
148,0.0,45.40415942583387,0.0,0.0
149,0.0,55.622379203102724,0.0,0.0
150,0.0,51.28961569698893,0.0,0.0
151,0.0,30.86803384778621,0.0,0.0
152,0.0,5.630977431117004,0.0,0.0
153,0.0,29.104905259618054,0.0,0.0
154,0.0,53.93533820944242,0.0,0.0
155,0.0,16.644940344632918,0.0,0.0
156,0.0,13.519586235840642,0.0,0.0
157,0.0,13.255288638849585,0.0,0.0
158,0.0,9.60404626741732,0.0,0.0
159,0.0,27.078731244641048,0.0,0.0
160,0.0,13.938580997784973,0.0,0.0
161,0.0,22.483516735340558,0.0,0.0
162,0.0,34.417841137602736,0.0,0.0
163,0.0,32.770581773800785,0.0,0.0
164,0.0,27.49760845902661,0.0,0.0
165,0.0,14.758416406349866,0.0,0.0
166,0.0,30.566400582804313,0.0,0.0
167,0.0,21.314780074240154,0.0,0.0
168,0.0,30.768357162223083,0.0,0.0
169,0.0,43.194225942125875,0.0,0.0
170,0.0,65.2311832272851,0.0,0.0
171,0.0,65.14852218441966,0.0,0.0
172,0.0,42.40181253765527,0.0,0.0
173,0.0,53.999813576720115,0.0,0.0
174,0.0,51.59426513098445,0.0,0.0
175,0.0,51.24270978335841,0.0,0.0
176,0.0,14.395799257412694,0.0,0.0
177,0.0,19.92482079298508,0.0,0.0
178,0.0,14.135371834443355,0.0,0.0
179,0.0,24.857419638141245,0.0,0.0
180,0.0,45.58554093306253,0.0,0.0
181,0.0,28.6667598776086,0.0,0.0
182,0.0,20.409506363150022,0.0,0.0
183,0.0,49.24775661012694,0.0,0.0
184,0.0,61.84438904493341,0.0,0.0
185,0.0,23.057620665162347,0.0,0.0
186,0.0,25.597525345894745,0.0,0.0
187,0.0,19.18443408778164,0.0,0.0
188,0.0,9.743628474042895,0.0,0.0
189,0.0,14.303184223536762,0.0,0.0
190,0.0,3.4258928477847483,0.0,0.0
191,0.0,3.8969867952489725,0.0,0.0
192,0.0,16.592958988108514,0.0,0.0
193,0.0,23.294062006689305,0.0,0.0
194,0.0,35.17829510134071,0.0,0.0
195,0.0,35.1337171186116,0.0,0.0
196,0.0,22.866724172150914,0.0,0.0
197,0.0,29.121369311980615,0.0,0.0
198,0.0,27.824089561438477,0.0,0.0
199,0.0,27.63450051596383,0.0,0.0
200,0.0,7.7634598889982795,0.0,0.0
201,0.0,10.745186443341641,0.0,0.0
202,0.0,7.623014901119153,0.0,0.0
203,0.0,13.405270305178679,0.0,0.0
204,0.0,24.58366584751375,0.0,0.0
205,0.0,15.459595988931447,0.0,0.0
206,0.0,11.006570817732264,0.0,0.0
207,0.0,26.558649244084123,0.0,0.0
208,0.0,33.351842792800696,0.0,0.0
209,0.0,12.434663054748516,0.0,0.0
210,0.0,13.804399306147788,0.0,0.0
211,0.0,10.345905904247243,0.0,0.0
212,0.0,5.254607089118913,0.0,0.0
213,0.0,7.713513853508532,0.0,0.0
214,0.0,1.8475376901416398,0.0,0.0
215,0.0,2.101592286186742,0.0,0.0
216,0.0,29.92872133856689,0.0,0.0
217,0.0,36.48849573513503,0.0,0.0
218,0.0,42.215504075860714,0.0,0.0
219,0.0,41.9380566441582,0.0,0.0
220,0.0,40.61253400874816,0.0,0.0
221,0.0,45.61593673814178,0.0,0.0
222,0.0,31.649148643859796,0.0,0.0
223,0.0,11.29340171480982,0.0,0.0
224,0.0,17.365313286067224,0.0,0.0
225,0.0,8.15099753366833,0.0,0.0
226,0.0,10.973231560443622,0.0,0.0
227,0.0,13.583427440338635,0.0,0.0
228,0.0,10.133963426549471,0.0,0.0
229,0.0,11.92484523496482,0.0,0.0
230,0.0,8.000317325093178,0.0,0.0
231,0.0,4.119968340792502,0.0,0.0
232,0.0,9.47639246412639,0.0,0.0
233,0.0,4.407176958699324,0.0,0.0
234,0.0,14.391699730654075,0.0,0.0
235,0.0,8.1215479519275,0.0,0.0
236,0.0,6.537687498182381,0.0,0.0
237,0.0,11.252128212562814,0.0,0.0
238,0.0,8.156126838027284,0.0,0.0
239,0.0,6.587190085662478,0.0,0.0
240,0.0,60.52050297087738,15.228553456635172,0.0
241,0.0,74.24292593286815,17.130085996525203,0.0
242,0.0,88.62787597376783,9.514183700570825,0.0
243,0.0,73.66800230780613,11.168758810119702,0.0
244,0.0,71.95838957140747,19.643000914683352,0.0
245,0.0,79.57578217671355,21.539634243839558,0.0
246,0.0,57.065967871285764,13.381670080722536,0.0
247,0.0,39.11830344085068,11.741267639817579,0.0
248,0.0,46.10978264040687,15.113910440034434,0.0
249,0.0,23.55240271079903,12.988613590594525,0.0
250,0.0,31.14531300470378,10.88829100575623,0.0
251,0.0,24.031769801215127,18.736083023686966,0.0
252,0.0,44.57850366296076,13.231530519988091,0.0
253,0.0,53.40566040791946,7.336788815590212,0.0
254,0.0,35.64104345498476,11.845602478633644,0.0
255,0.0,27.64192450955475,11.522576254033734,0.0
256,0.0,10.962014532048524,9.847967215640566,0.0
257,0.0,13.52407976464688,8.732851685140917,0.0
258,0.0,31.978020438028953,15.460047796792374,0.0
259,0.0,51.854473426302505,20.778832802615007,0.0
260,0.0,47.319266997688025,15.899304019543104,0.0
261,0.0,55.452572667854824,15.818787350285229,0.0
262,0.0,37.7899129281009,10.273167652555184,0.0
263,0.0,16.043904397224217,11.63182783896908,0.0
264,0.0,40.15346747746225,0.0,0.0
265,0.0,49.25786742571485,0.0,0.0
266,0.0,58.80183344182892,0.0,0.0
267,0.0,48.876423519142215,0.0,0.0
268,0.0,47.74214875207572,0.0,0.0
269,0.0,52.79605133427009,0.0,0.0
270,0.0,37.86149110644709,0.0,0.0
271,0.0,25.953775132066227,0.0,0.0
272,0.0,30.59240367740105,0.0,0.0
273,0.0,15.62628514041334,0.0,0.0
274,0.0,20.66394447203361,0.0,0.0
275,0.0,15.944330264460817,0.0,0.0
276,0.0,29.57644780126779,0.0,0.0
277,0.0,35.43299118537876,0.0,0.0
278,0.0,23.646721507275046,0.0,0.0
279,0.0,18.339555395680854,0.0,0.0
280,0.0,7.272954988690139,0.0,0.0
281,0.0,8.972805418581293,0.0,0.0
282,0.0,21.216419901035792,0.0,0.0
283,0.0,34.40382696895129,0.0,0.0
284,0.0,31.394858852434183,0.0,0.0
285,0.0,36.791053673690925,0.0,0.0
286,0.0,25.07242942883017,0.0,0.0
287,0.0,10.64463052687212,0.0,0.0
288,0.0,28.61492820094474,0.0,0.0
289,0.0,26.80835779489881,0.0,0.0
290,0.0,43.27664488323222,0.0,0.0
291,0.0,40.665088007031606,0.0,0.0
292,0.0,39.502173484948145,0.0,0.0
293,0.0,37.80271200055999,0.0,0.0
294,0.0,35.39655546879647,0.0,0.0
295,0.0,20.838542173569834,0.0,0.0
296,0.0,7.891210761223105,0.0,0.0
297,0.0,7.5105929624727175,0.0,0.0
298,0.0,20.55749407438899,0.0,0.0
299,0.0,12.485140578415923,0.0,0.0
300,0.0,20.63807544607786,0.0,0.0
301,0.0,17.10254371935688,0.0,0.0
302,0.0,12.450583345274998,0.0,0.0
303,0.0,20.33383982294528,0.0,0.0
304,0.0,11.280841203042304,0.0,0.0
305,0.0,8.843036755069054,0.0,0.0
306,0.0,8.713940363449561,0.0,0.0
307,0.0,33.95916915955881,0.0,0.0
308,0.0,35.482765772656286,0.0,0.0
309,0.0,30.08781219254912,0.0,0.0
310,0.0,16.80125057447825,0.0,0.0
311,0.0,4.445743636802422,0.0,0.0
312,0.0,15.68706188339824,0.0,0.0
313,0.0,27.130870962914067,0.0,0.0
314,0.0,54.444796977956926,0.0,0.0
315,0.0,49.74701655248428,0.0,0.0
316,0.0,46.69479683410543,0.0,0.0
317,0.0,41.89799239579056,0.0,0.0
318,0.0,40.902601424003734,0.0,0.0
319,0.0,26.328876812569696,0.0,0.0
320,0.0,5.247982740222037,0.0,0.0
321,0.0,13.417487393635145,0.0,0.0
322,0.0,9.772953241755115,0.0,0.0
323,0.0,5.942767403248837,0.0,0.0
324,0.0,20.074406004794366,0.0,0.0
325,0.0,19.625472071021207,0.0,0.0
326,0.0,12.322769377759212,0.0,0.0
327,0.0,11.736436675682937,0.0,0.0
328,0.0,2.4996042061945367,0.0,0.0
329,0.0,4.578629571452894,0.0,0.0
330,0.0,10.523459338560262,0.0,0.0
331,0.0,27.555922244443856,0.0,0.0
332,0.0,27.90053776098141,0.0,0.0
333,0.0,25.468673779341245,0.0,0.0
334,0.0,20.03738704406566,0.0,0.0
335,0.0,5.4582030969488935,0.0,0.0
336,0.0,16.96360661337038,6.27604969718149,0.0
337,0.0,29.338663002283486,7.059716560560286,0.0
338,0.0,58.87527727906212,3.921021776817545,0.0
339,0.0,53.79521195605554,4.602911599433875,0.0
340,0.0,50.494615898934946,8.095348668104794,0.0
341,0.0,45.30746842047957,8.876996450017314,0.0
342,0.0,44.231076869442084,5.5149050562848405,0.0
343,0.0,28.47140606317087,4.838856128078095,0.0
344,0.0,5.675040704282541,6.22880257868991,0.0
345,0.0,14.509344042708435,5.352917112198903,0.0
346,0.0,10.568233584865744,4.487324135157839,0.0
347,0.0,6.426363915231497,7.721586198060315,0.0
348,0.0,21.707973678793373,5.453028966256616,0.0
349,0.0,21.22250745799773,3.023665468653358,0.0
350,0.0,13.325542645613046,4.881855000914026,0.0
351,0.0,12.691496743550104,4.748728197711413,0.0
352,0.0,2.7030111029194575,4.058581915713394,0.0
353,0.0,4.951218491760426,3.599016238156188,0.0
354,0.0,11.37981259703323,6.3714540300736475,0.0
355,0.0,29.798303104679658,8.56345205012343,0.0
356,0.0,30.17096193007725,6.552481984674198,0.0
357,0.0,27.541203455966375,6.519299146977044,0.0
358,0.0,21.66794227637364,4.233817146094172,0.0
359,0.0,5.902367877474279,4.793753378763742,0.0
360,0.0,18.806895854707697,10.970927929763366,0.0
361,0.0,42.870983822835406,12.340826686768676,0.0
362,0.0,52.70495874952272,6.854191633284323,0.0
363,0.0,52.29171497369589,8.046177748901366,0.0
364,0.0,56.13373425928729,14.151176470761339,0.0
365,0.0,51.24159283211637,15.517545746911715,0.0
366,0.0,48.18777903136068,9.640399428188104,0.0
367,0.0,25.398777266730093,8.458623561805014,0.0
368,0.0,0.8467709140953057,10.888337007627596,0.0
369,0.0,15.865541274516916,9.357234356876532,0.0
370,0.0,15.59951438520785,7.844123622286341,0.0
371,0.0,10.45190629382929,13.497816264969817,0.0
372,0.0,18.501541519457753,9.532236147616878,0.0
373,0.0,13.90558516496911,5.285556606603601,0.0
374,0.0,14.497910330403474,8.533788284473784,0.0
375,0.0,6.252774971640862,8.301074294953981,0.0
376,0.0,8.855385359733582,7.094655371248724,0.0
377,0.0,18.746526312402576,6.291305785005447,0.0
378,0.0,11.681244129215045,11.137700678681696,0.0
379,0.0,23.02015761357316,14.969450499106157,0.0
380,0.0,20.89665325557598,11.454148880818627,0.0
381,0.0,33.69230069184097,11.396143202335233,0.0
382,0.0,17.439338441485372,7.400977528660313,0.0
383,0.0,8.973636307242552,8.379781131289501,0.0
384,0.0,0.0,5.777099667241145,0.0
385,0.0,0.0,6.498464505650044,0.0
386,0.0,0.0,3.609297997157473,0.0
387,0.0,0.0,4.236977135692824,0.0
388,0.0,0.0,7.451763187552851,0.0
389,0.0,0.0,8.171269462784313,0.0
390,0.0,0.0,5.076466519989114,0.0
391,0.0,0.0,4.4541639209615935,0.0
392,0.0,0.0,5.733608725377125,0.0
393,0.0,0.0,4.927356722739387,0.0
394,0.0,0.0,4.130578949950888,0.0
395,0.0,0.0,7.107715076797627,0.0
396,0.0,0.0,5.019509619333473,0.0
397,0.0,0.0,2.783282098714189,0.0
398,0.0,0.0,4.493744355460665,0.0
399,0.0,0.0,4.371201219636217,0.0
400,0.0,0.0,3.735922015606172,0.0
401,0.0,0.0,3.3128921081018534,0.0
402,0.0,0.0,5.864919293661911,0.0
403,0.0,0.0,7.882652046464977,0.0
404,0.0,0.0,6.031555408215601,0.0
405,0.0,0.0,6.001010627682007,0.0
406,0.0,0.0,3.8972259312804445,0.0
407,0.0,0.0,4.412646869531517,0.0
408,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0
415,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0
421,0.0,0.0,0.0,0.0
422,0.0,0.0,0.0,0.0
423,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,0.0
432,0.0,55.912904134401614,0.0,0.0
433,0.0,68.07356511448047,0.0,0.0
434,0.0,65.32204031269477,0.0,0.0
435,0.0,51.70462355703465,0.0,0.0
436,0.0,44.54884894251406,0.0,0.0
437,0.0,52.633627909480595,0.0,0.0
438,0.0,65.39340523107286,0.0,0.0
